 TIME                    	TAIR_PEG_V1              	TAIR_PEG_V2              	TAIR_PEG_V3              	TAIR_PEG_V4              	TAIR_PEG_V5              	TAIR_PEG_V6              	TAIR_PEG_V7              	
  +4.6000000000000000E+02	  +3.3971465420440450E+02	  +3.2142878810801585E+02	  +3.1865320836425093E+02	  +3.2406032136539812E+02	  +3.2396512383650037E+02	  +3.1793468380673539E+02	  +3.1721223707338339E+02	
  +4.6100000000000000E+02	  +3.4036752200383188E+02	  +3.2215219944698123E+02	  +3.1938419935135749E+02	  +3.2480562699615740E+02	  +3.2471034115526419E+02	  +3.1866590218366747E+02	  +3.1794149288407044E+02	
  +4.6200000000000000E+02	  +3.4103647349394106E+02	  +3.2288901041652076E+02	  +3.2012867948812476E+02	  +3.2556435102197941E+02	  +3.2546898026186000E+02	  +3.1941062894786830E+02	  +3.1868426986939062E+02	
  +4.6300000000000000E+02	  +3.4169950622675816E+02	  +3.2361916360550612E+02	  +3.2086656560247576E+02	  +3.2631655810845103E+02	  +3.2622110351602208E+02	  +3.2014876654886353E+02	  +3.1942044773231203E+02	
  +4.6400000000000000E+02	  +3.4247854343390060E+02	  +3.2443050285915348E+02	  +3.2168571531979256E+02	  +3.2714990050863207E+02	  +3.2705436627054183E+02	  +3.2096818843787946E+02	  +3.2023793110923708E+02	
  +4.6500000000000000E+02	  +3.4321983944649054E+02	  +3.2520855964823744E+02	  +3.2247165694617468E+02	  +3.2795011383688177E+02	  +3.2785450104772684E+02	  +3.2175440866528004E+02	  +3.2102220271466740E+02	
  +4.6600000000000000E+02	  +3.4396819975416912E+02	  +3.2599315329446227E+02	  +3.2326421353636118E+02	  +3.2875697295627788E+02	  +3.2866128347937422E+02	  +3.2254725514246906E+02	  +3.2181309787941683E+02	
  +4.6700000000000000E+02	  +3.4473433933362844E+02	  +3.2678756792464446E+02	  +3.2406664168934185E+02	  +3.2957371180617974E+02	  +3.2947794770500474E+02	  +3.2334998319714174E+02	  +3.2261387517365608E+02	
  +4.6800000000000000E+02	  +3.4545908067355327E+02	  +3.2755298317201255E+02	  +3.2484012201635932E+02	  +3.3036152391979908E+02	  +3.3026568710907111E+02	  +3.2412377434807144E+02	  +3.2338571432902489E+02	
  +4.6900000000000000E+02	  +3.4620820084652365E+02	  +3.2833622533261558E+02	  +3.2563146735866377E+02	  +3.3116720403580632E+02	  +3.3107129670923422E+02	  +3.2491544198918075E+02	  +3.2417543134220193E+02	
  +4.7000000000000000E+02	  +3.4694428704982874E+02	  +3.2910919814781317E+02	  +3.2641257696436946E+02	  +3.3196266318370806E+02	  +3.3186668734647043E+02	  +3.2569688505387063E+02	  +3.2495492343533914E+02	
  +4.7100000000000000E+02	  +3.4770962649475814E+02	  +3.2990280448239781E+02	  +3.2721434804105024E+02	  +3.3277878674702464E+02	  +3.3268274459837977E+02	  +3.2649900143831439E+02	  +3.2575509021730852E+02	
  +4.7200000000000000E+02	  +3.4884325032969991E+02	  +3.3094695397776553E+02	  +3.2826677462049224E+02	  +3.3384518328514571E+02	  +3.3374908138388838E+02	  +3.2755182428065660E+02	  +3.2680602406173784E+02	
  +4.7300000000000000E+02	  +3.5122361072959234E+02	  +3.3283930036805322E+02	  +3.3016755216139262E+02	  +3.3575977959526608E+02	  +3.3566362459389808E+02	  +3.2945304064210495E+02	  +3.2870537522274890E+02	
  +4.7400000000000000E+02	  +3.5146848462963436E+02	  +3.3317723603006192E+02	  +3.3051354329289535E+02	  +3.3612035739925903E+02	  +3.3602413776364165E+02	  +3.2979937869588753E+02	  +3.2904973398842628E+02	
  +4.7500000000000000E+02	  +3.5135283416882243E+02	  +3.3338297499925511E+02	  +3.3072727339079847E+02	  +3.3634865231689247E+02	  +3.3625237294735160E+02	  +3.3001347612106701E+02	  +3.2926185785860150E+02	
  +4.7600000000000000E+02	  +3.5218366623543216E+02	  +3.3426376098409816E+02	  +3.3161601423636597E+02	  +3.3725173510677689E+02	  +3.3715540208142022E+02	  +3.3090262992620541E+02	  +3.3014907342149866E+02	
  +4.7700000000000000E+02	  +3.5254711109535162E+02	  +3.3478262557857659E+02	  +3.3214262063815045E+02	  +3.3779277838960820E+02	  +3.3769639015729638E+02	  +3.3142964081364880E+02	  +3.3067413393237996E+02	
  +4.7800000000000000E+02	  +3.5331401003808554E+02	  +3.3560017785015987E+02	  +3.3296793261433970E+02	  +3.3863246661237457E+02	  +3.3853602774541952E+02	  +3.3225538290144209E+02	  +3.3149793646164426E+02	
  +4.7900000000000000E+02	  +3.5383936234926279E+02	  +3.3622668793423526E+02	  +3.3360215723966934E+02	  +3.3928112638392190E+02	  +3.3918463462849223E+02	  +3.3289003798939746E+02	  +3.3213064539285284E+02	
  +4.8000000000000000E+02	  +3.5455090838809815E+02	  +3.3699871634946254E+02	  +3.3438196979097989E+02	  +3.4007534824062037E+02	  +3.3997880787499656E+02	  +3.3367029863302724E+02	  +3.3290896524530814E+02	
  +4.8100000000000000E+02	  +3.5514513276352710E+02	  +3.3767510335307429E+02	  +3.3506616974504118E+02	  +3.4077398960928969E+02	  +3.4067740281259398E+02	  +3.3435495158560144E+02	  +3.3359167414033101E+02	
  +4.8200000000000000E+02	  +3.5582822056150093E+02	  +3.3842406503163517E+02	  +3.3582302335647233E+02	  +3.4154527712708995E+02	  +3.4144864589039713E+02	  +3.3511227173097359E+02	  +3.3434705302985776E+02	
  +4.8300000000000000E+02	  +3.5645598527413910E+02	  +3.3912590316056463E+02	  +3.3653280758569218E+02	  +3.4226951570542417E+02	  +3.4217284203455677E+02	  +3.3582252959823938E+02	  +3.3505536811583448E+02	
  +4.8400000000000000E+02	  +3.5712718237411303E+02	  +3.3986431701252531E+02	  +3.3727924466135079E+02	  +3.4303040745339803E+02	  +3.4293369329782524E+02	  +3.3656945172433132E+02	  +3.3580034899618073E+02	
  +4.8500000000000000E+02	  +3.5777306026769088E+02	  +3.4057976961883156E+02	  +3.3800278407765074E+02	  +3.4376841589992733E+02	  +3.4367166321797527E+02	  +3.3729348435887050E+02	  +3.3652243974393468E+02	
  +4.8600000000000000E+02	  +3.5844078639081948E+02	  +3.4131384123889376E+02	  +3.3874501694409804E+02	  +3.4452512195842814E+02	  +3.4442833268264803E+02	  +3.3803622076971914E+02	  +3.3726323516920172E+02	
  +4.8700000000000000E+02	  +3.5909751449321516E+02	  +3.4203688998037461E+02	  +3.3947629399101129E+02	  +3.4527088341543134E+02	  +3.4517405947672876E+02	  +3.3876801005718983E+02	  +3.3799308327587426E+02	
  +4.8800000000000000E+02	  +3.5987814930969387E+02	  +3.4284714558592555E+02	  +3.4029483469828000E+02	  +3.4610381386664960E+02	  +3.4600695818498338E+02	  +3.3958707664701751E+02	  +3.3881022416654378E+02	
  +4.8900000000000000E+02	  +3.6058346809963820E+02	  +3.4359391548873106E+02	  +3.4104997973009620E+02	  +3.4687308964184882E+02	  +3.4677620771404634E+02	  +3.4034277663505850E+02	  +3.3956403953554621E+02	
  +4.9000000000000000E+02	  +3.6131425350427992E+02	  +3.4436427671224442E+02	  +3.4182878066910308E+02	  +3.4766619964636988E+02	  +3.4756929132928866E+02	  +3.4112213197318761E+02	  +3.4034148478873118E+02	
  +4.9100000000000000E+02	  +3.6207673487707825E+02	  +3.4515475369925196E+02	  +3.4262773230141386E+02	  +3.4847959737182839E+02	  +3.4838266277840529E+02	  +3.4192163686413113E+02	  +3.4113906021054464E+02	
  +4.9200000000000000E+02	  +3.6278638974204000E+02	  +3.4590695272167346E+02	  +3.4338845508540078E+02	  +3.4925471890312662E+02	  +3.4915776066939515E+02	  +3.4268292667911680E+02	  +3.4189842951982223E+02	
  +4.9300000000000000E+02	  +3.6352940746890795E+02	  +3.4668417212498827E+02	  +3.4417422727147328E+02	  +3.5005494785186886E+02	  +3.4995796719632239E+02	  +3.4346927152950485E+02	  +3.4268284665474539E+02	
  +4.9400000000000000E+02	  +3.6425391787094043E+02	  +3.4744646179224259E+02	  +3.4494509986830371E+02	  +3.5084025538318730E+02	  +3.5074325457981331E+02	  +3.4424072855569011E+02	  +3.4345238102325459E+02	
  +4.9500000000000000E+02	  +3.6502768664048858E+02	  +3.4824389309418791E+02	  +3.4575113659774780E+02	  +3.5166075256064636E+02	  +3.5156373327868630E+02	  +3.4504735823111599E+02	  +3.4425708578790227E+02	
  +4.9600000000000000E+02	  +3.6621782963956201E+02	  +3.4932708111739146E+02	  +3.4684299561918891E+02	  +3.5276696706664546E+02	  +3.5266993323187148E+02	  +3.4613983426521088E+02	  +3.4534765432057867E+02	
  +4.9700000000000000E+02	  +3.6857621307718802E+02	  +3.5119913898287058E+02	  +3.4872385795931376E+02	  +3.5466193764442812E+02	  +3.5456489604029417E+02	  +3.4802135527963986E+02	  +3.4722730981575359E+02	
  +4.9800000000000000E+02	  +3.6876581550967501E+02	  +3.5149472686766023E+02	  +3.4902797555981164E+02	  +3.5498051417364030E+02	  +3.5488345885258065E+02	  +3.4832608658984293E+02	  +3.4753011989943775E+02	
  +4.9900000000000000E+02	  +3.6863825156335918E+02	  +3.5169252544019412E+02	  +3.4923420547399809E+02	  +3.5520136973009130E+02	  +3.5510430104545719E+02	  +3.4853293397380810E+02	  +3.4773502311121740E+02	
  +5.0000000000000000E+02	  +3.6944627144136803E+02	  +3.5255622322676732E+02	  +3.5010625066327975E+02	  +3.5608787416088080E+02	  +3.5599079737583548E+02	  +3.4940562817906658E+02	  +3.4860580217352037E+02	
  +5.0100000000000000E+02	  +3.6979849683525077E+02	  +3.5306662950176161E+02	  +3.5062480137651835E+02	  +3.5662095015603245E+02	  +3.5652386521335075E+02	  +3.4992482298969992E+02	  +3.4912307178192646E+02	
  +5.0200000000000000E+02	  +3.7054830539643132E+02	  +3.5387072112683160E+02	  +3.5143703714425754E+02	  +3.5744767462088112E+02	  +3.5735058467600851E+02	  +3.5073772196647536E+02	  +3.4993405399018616E+02	
  +5.0300000000000000E+02	  +3.7106184573495597E+02	  +3.5448784066994511E+02	  +3.5206226213280132E+02	  +3.5808742819123950E+02	  +3.5799033404294460E+02	  +3.5136361160454715E+02	  +3.5055802153777603E+02	
  +5.0400000000000000E+02	  +3.7175878544975137E+02	  +3.5524796761648179E+02	  +3.5283055558018873E+02	  +3.5887023625864833E+02	  +3.5877314034653915E+02	  +3.5213258324139014E+02	  +3.5132507533616069E+02	
  +5.0500000000000000E+02	  +3.7234095628372216E+02	  +3.5591445901876943E+02	  +3.5350524553693174E+02	  +3.5955946505122444E+02	  +3.5946236862837645E+02	  +3.5280795594523659E+02	  +3.5199852758748773E+02	
  +5.0600000000000000E+02	  +3.7301075335253580E+02	  +3.5665231155863847E+02	  +3.5425137100326072E+02	  +3.6032012602134228E+02	  +3.6022303116645230E+02	  +3.5355477474580329E+02	  +3.5274342817212153E+02	
  +5.0700000000000000E+02	  +3.7362653045227694E+02	  +3.5734405482778902E+02	  +3.5495144313338824E+02	  +3.6103474882043844E+02	  +3.6093765701065746E+02	  +3.5425554553738687E+02	  +3.5344227953450746E+02	
  +5.0800000000000000E+02	  +3.7428525249706144E+02	  +3.5807180374617104E+02	  +3.5568759471428217E+02	  +3.6178545320511773E+02	  +3.6168836632950570E+02	  +3.5499240511922659E+02	  +3.5417722092136569E+02	
  +5.0900000000000000E+02	  +3.7491937071904709E+02	  +3.5877711852436084E+02	  +3.5640137510878139E+02	  +3.6251379823903522E+02	  +3.6241671787894012E+02	  +3.5570690058494199E+02	  +3.5488979768976128E+02	
  +5.1000000000000000E+02	  +3.7557520159413184E+02	  +3.5950079655599683E+02	  +3.5713359090963354E+02	  +3.6326058286256193E+02	  +3.6316351080200900E+02	  +3.5643983953254474E+02	  +3.5562081867157855E+02	
  +5.1100000000000000E+02	  +3.7622046670421668E+02	  +3.6021373645059089E+02	  +3.5785513427582197E+02	  +3.6399670443759516E+02	  +3.6389964230071433E+02	  +3.5716211330184149E+02	  +3.5634117433153506E+02	
  +5.1200000000000000E+02	  +3.7699456464031203E+02	  +3.6101708630987650E+02	  +3.5866713616044893E+02	  +3.6482318580478977E+02	  +3.6472613608331858E+02	  +3.5797485305038992E+02	  +3.5715201439235364E+02	
  +5.1300000000000000E+02	  +3.7771057377955799E+02	  +3.6177197383775223E+02	  +3.5943074874012046E+02	  +3.6560132946633070E+02	  +3.6550429347229834E+02	  +3.5873921102104259E+02	  +3.5791446524255406E+02	
  +5.1400000000000000E+02	  +3.7845567892321873E+02	  +3.6255014665441803E+02	  +3.6021772080279112E+02	  +3.6640287618259839E+02	  +3.6630585544685391E+02	  +3.5952693779575338E+02	  +3.5870027859528216E+02	
  +5.1500000000000000E+02	  +3.7922214445948407E+02	  +3.6333892236067101E+02	  +3.6101533383265235E+02	  +3.6721505276418293E+02	  +3.6711804896802903E+02	  +3.6032531192807153E+02	  +3.5949674281140858E+02	
  +5.1600000000000000E+02	  +3.7993369039770437E+02	  +3.6408925206346271E+02	  +3.6177454062521764E+02	  +3.6798885580283473E+02	  +3.6789187035475311E+02	  +3.6108528704036576E+02	  +3.6025480391594544E+02	
  +5.1700000000000000E+02	  +3.8067789593258084E+02	  +3.6486351927280867E+02	  +3.6255770991152286E+02	  +3.6878660871670007E+02	  +3.6868964344504610E+02	  +3.6186923292280176E+02	  +3.6103683931126949E+02	
  +5.1800000000000000E+02	  +3.8140320233243892E+02	  +3.6562311788752874E+02	  +3.6332622947468496E+02	  +3.6956973074116166E+02	  +3.6947278716515541E+02	  +3.6263853663425618E+02	  +3.6180423076311422E+02	
  +5.1900000000000000E+02	  +3.8219139895292540E+02	  +3.6642699795160036E+02	  +3.6413904542004138E+02	  +3.7039713551149100E+02	  +3.7030021553403657E+02	  +3.6345214605268694E+02	  +3.6261593144650413E+02	
  +5.2000000000000000E+02	  +3.8338720271221405E+02	  +3.6750571454112219E+02	  +3.6522671860962419E+02	  +3.7149893604461090E+02	  +3.7140204653409398E+02	  +3.6454064892779479E+02	  +3.6370259621187694E+02	
  +5.2100000000000000E+02	  +3.8568808635958317E+02	  +3.6933181261929928E+02	  +3.6706187972953347E+02	  +3.7334814068864080E+02	  +3.7325128619673541E+02	  +3.6637667076670073E+02	  +3.6553679444650061E+02	
  +5.2200000000000000E+02	  +3.8587952825573132E+02	  +3.6963317889330438E+02	  +3.6737203405876448E+02	  +3.7367311397029698E+02	  +3.7357628381652228E+02	  +3.6668761301650625E+02	  +3.6584579669314445E+02	
  +5.2300000000000000E+02	  +3.8576500991056946E+02	  +3.6983821577086866E+02	  +3.6758576645326860E+02	  +3.7390161398879684E+02	  +3.7380481115496951E+02	  +3.6690215194703040E+02	  +3.6605840530196394E+02	
  +5.2400000000000000E+02	  +3.8655730002788380E+02	  +3.7068744706587898E+02	  +3.6844360422657098E+02	  +3.7477402556096388E+02	  +3.7467725542992986E+02	  +3.6776083052885582E+02	  +3.6691518460906377E+02	
  +5.2500000000000000E+02	  +3.8691236311652858E+02	  +3.7119788361615178E+02	  +3.6896243182629445E+02	  +3.7530749585926918E+02	  +3.7521075788472956E+02	  +3.6828048926401613E+02	  +3.6743293470941433E+02	
  +5.2600000000000000E+02	  +3.8765198324367134E+02	  +3.7199171811387652E+02	  +3.6976465382066618E+02	  +3.7612431510774388E+02	  +3.7602761243536941E+02	  +3.6908356245723530E+02	  +3.6823410778753902E+02	
  +5.2700000000000000E+02	  +3.8816434488614294E+02	  +3.7260579238639389E+02	  +3.7038706756416587E+02	  +3.7676136757969203E+02	  +3.7666470063913397E+02	  +3.6970682564982064E+02	  +3.6885546569141701E+02	
  +5.2800000000000000E+02	  +3.8885397000644764E+02	  +3.7335777943556690E+02	  +3.7114745006462516E+02	  +3.7753636997172100E+02	  +3.7743974107554106E+02	  +3.7046807077915463E+02	  +3.6961480975403333E+02	
  +5.2900000000000000E+02	  +3.8943312183239794E+02	  +3.7401968522291980E+02	  +3.7181777532831723E+02	  +3.7822133933619625E+02	  +3.7812474943638580E+02	  +3.7113926085454085E+02	  +3.7028409618910814E+02	
  +5.3000000000000000E+02	  +3.9009699617086534E+02	  +3.7475043471075634E+02	  +3.7255701268841267E+02	  +3.7897521429748650E+02	  +3.7887866529010932E+02	  +3.7187937261972399E+02	  +3.7102230650879238E+02	
  +5.3100000000000000E+02	  +3.9070889048714793E+02	  +3.7543682674328755E+02	  +3.7325194045039984E+02	  +3.7968479467579277E+02	  +3.7958828777076809E+02	  +3.7257517883712359E+02	  +3.7171621007023475E+02	
  +5.3200000000000000E+02	  +3.9136235658876882E+02	  +3.7615798340715799E+02	  +3.7398170055192548E+02	  +3.8042920688864018E+02	  +3.8033274376501225E+02	  +3.7330582512704746E+02	  +3.7244495489506664E+02	
  +5.3300000000000000E+02	  +3.9199218861717435E+02	  +3.7685757121505986E+02	  +3.7468994803700872E+02	  +3.8115211674827253E+02	  +3.8105569873649540E+02	  +3.7401496375468764E+02	  +3.7315219153933964E+02	
  +5.3400000000000000E+02	  +3.9264308567112340E+02	  +3.7757491225044214E+02	  +3.7541601415478596E+02	  +3.8189284767923675E+02	  +3.8179647633998820E+02	  +3.7474192781007918E+02	  +3.7387725429929122E+02	
  +5.3500000000000000E+02	  +3.9328387953264695E+02	  +3.7828194458879335E+02	  +3.7613183057515937E+02	  +3.8262333674277386E+02	  +3.8252701345713189E+02	  +3.7545864758217806E+02	  +3.7459207260566137E+02	
  +5.3600000000000000E+02	  +3.9405807121810068E+02	  +3.7908238090873493E+02	  +3.7694108772630523E+02	  +3.8344716287256716E+02	  +3.8335088967645851E+02	  +3.7626881522553413E+02	  +3.7540035501272615E+02	
  +5.3700000000000000E+02	  +3.9476640647668307E+02	  +3.7982882687800884E+02	  +3.7769642251506156E+02	  +3.8421711953188168E+02	  +3.8412089756936115E+02	  +3.7702506570575974E+02	  +3.7615471345449686E+02	
  +5.3800000000000000E+02	  +3.9551220903627177E+02	  +3.8060478660299373E+02	  +3.7848134114747398E+02	  +3.8501670089597388E+02	  +3.8492053160648248E+02	  +3.7781090750412682E+02	  +3.7693865829251769E+02	
  +5.3900000000000000E+02	  +3.9625163851464970E+02	  +3.8136783457401543E+02	  +3.7925336361395881E+02	  +3.8580305042974948E+02	  +3.8570693803473972E+02	  +3.7858387203218007E+02	  +3.7770977696949819E+02	
  +5.4000000000000000E+02	  +3.9693952297961721E+02	  +3.8209850736758204E+02	  +3.7999304978131312E+02	  +3.8655723377114435E+02	  +3.8646117825307459E+02	  +3.7932449951058322E+02	  +3.7844853425431216E+02	
  +5.4100000000000000E+02	  +3.9767828875496116E+02	  +3.8286764009066002E+02	  +3.8077122019929936E+02	  +3.8735003953169320E+02	  +3.8725404110534345E+02	  +3.8010361140876921E+02	  +3.7922575637830153E+02	
  +5.4200000000000000E+02	  +3.9838860983066314E+02	  +3.8361367346061343E+02	  +3.8152630152134515E+02	  +3.8811969248549445E+02	  +3.8802375317448337E+02	  +3.8085964354338563E+02	  +3.7997990945674542E+02	
  +5.4300000000000000E+02	  +3.9918384555896301E+02	  +3.8442043367816416E+02	  +3.8234212360122552E+02	  +3.8895013703839157E+02	  +3.8885425792894358E+02	  +3.8167642147818100E+02	  +3.8079480195457415E+02	
  +5.4400000000000000E+02	  +4.0043289428298823E+02	  +3.8553639230395987E+02	  +3.8346718227370326E+02	  +3.9008968350543438E+02	  +3.8999386806120054E+02	  +3.8280245561039760E+02	  +3.8191897225488918E+02	
  +5.4500000000000000E+02	  +4.0270642562918857E+02	  +3.8733912699490287E+02	  +3.8527908805835074E+02	  +3.9191588852828323E+02	  +3.9182014079680016E+02	  +3.8461536696861469E+02	  +3.8373004983235967E+02	
  +5.4600000000000000E+02	  +4.0287225057758764E+02	  +3.8762153570188099E+02	  +3.8557041344369679E+02	  +3.9222207034514338E+02	  +3.9212638342109318E+02	  +3.8490764013262122E+02	  +3.8402040555079401E+02	
  +5.4700000000000000E+02	  +4.0276924621784622E+02	  +3.8783429778985516E+02	  +3.8579200283239243E+02	  +3.9245857256411159E+02	  +3.9236294844844281E+02	  +3.8513019088406463E+02	  +3.8424103224648104E+02	
  +5.4800000000000000E+02	  +4.0354404597109226E+02	  +3.8866806426939110E+02	  +3.8663447490407333E+02	  +3.9331568262500912E+02	  +3.9322012613651810E+02	  +3.8597365656365770E+02	  +3.8508261672337045E+02	
  +5.4900000000000000E+02	  +4.0390209608041988E+02	  +3.8917955912519750E+02	  +3.8715446756946744E+02	  +3.9385043434268772E+02	  +3.9375494468686850E+02	  +3.8649463050430131E+02	  +3.8560169189684905E+02	
  +5.5000000000000000E+02	  +4.0463084989311841E+02	  +3.8996292841932308E+02	  +3.8794631622365881E+02	  +3.9465695632095094E+02	  +3.9456153637490314E+02	  +3.8728747941823241E+02	  +3.8639265635104772E+02	
  +5.5100000000000000E+02	  +4.0514211618278938E+02	  +3.9057468319040976E+02	  +3.8856650522918574E+02	  +3.9529188432548540E+02	  +3.9519653430340821E+02	  +3.8790866498031141E+02	  +3.8701194831718055E+02	
  +5.5200000000000000E+02	  +4.0582405644487341E+02	  +3.9131859808120777E+02	  +3.8931890141017084E+02	  +3.9605897945504358E+02	  +3.9596370142646680E+02	  +3.8866206962673834E+02	  +3.8776346650290452E+02	
  +5.5300000000000000E+02	  +4.0640017553922212E+02	  +3.9197644623960008E+02	  +3.8998525468897770E+02	  +3.9674006673436293E+02	  +3.9664486143305459E+02	  +3.8932943184496281E+02	  +3.8842893775431816E+02	
  +5.5400000000000000E+02	  +4.0705789743196868E+02	  +3.9270028892323222E+02	  +3.9071766463534914E+02	  +3.9748719272155665E+02	  +3.9739206180647756E+02	  +3.9006285892460875E+02	  +3.8916047750749516E+02	
  +5.5500000000000000E+02	  +4.0766585031970999E+02	  +3.9338175110027618E+02	  +3.9140774001259621E+02	  +3.9819200355661377E+02	  +3.9809694801434836E+02	  +3.9075395388192317E+02	  +3.8984968297691773E+02	
  +5.5600000000000000E+02	  +4.0831390844853246E+02	  +3.9409657398666371E+02	  +3.9213123879232364E+02	  +3.9893023075809867E+02	  +3.9883525203265066E+02	  +3.9147847851333358E+02	  +3.9057232001781671E+02	
  +5.5700000000000000E+02	  +4.0893938598096008E+02	  +3.9479080120213632E+02	  +3.9283419528739728E+02	  +3.9964792723062129E+02	  +3.9955302642562111E+02	  +3.9218246426441544E+02	  +3.9127441718614216E+02	
  +5.5800000000000000E+02	  +4.0955337825101685E+02	  +3.9547606336865812E+02	  +3.9352822417200088E+02	  +4.0035635555457361E+02	  +4.0026153655733401E+02	  +3.9287753984530025E+02	  +3.9196765562078764E+02	
  +5.5900000000000000E+02	  +4.1016800681805239E+02	  +3.9616263232295773E+02	  +3.9422362468837025E+02	  +4.0106630853721407E+02	  +4.0097157137753129E+02	  +3.9357398555356724E+02	  +3.9266224214674543E+02	
  +5.6000000000000000E+02	  +4.1093605028206696E+02	  +3.9695798711582398E+02	  +3.9502785133139832E+02	  +4.0188514030704067E+02	  +4.0179048533762676E+02	  +3.9437925591298466E+02	  +3.9346564595197651E+02	
  +5.6100000000000000E+02	  +4.1162315485440269E+02	  +3.9768701925936716E+02	  +3.9576581776497608E+02	  +4.0263767975748533E+02	  +4.0254310862141114E+02	  +3.9511827326757259E+02	  +3.9420280252334072E+02	
  +5.6200000000000000E+02	  +4.1236104557818413E+02	  +3.9845627888279961E+02	  +3.9654408884725723E+02	  +4.0343063493546822E+02	  +4.0333614921800500E+02	  +3.9589759901759822E+02	  +3.9498025206660787E+02	
  +5.6300000000000000E+02	  +4.1312348201389023E+02	  +3.9923639243013565E+02	  +3.9733324104139899E+02	  +4.0423441274359686E+02	  +4.0414001353027646E+02	  +3.9668781082194670E+02	  +3.9576859720497521E+02	
  +5.6400000000000000E+02	  +4.1382234677508097E+02	  +3.9997235884401465E+02	  +3.9807828404158465E+02	  +4.0499415119947292E+02	  +4.0489983883450969E+02	  +3.9743391628199169E+02	  +3.9651282664937878E+02	
  +5.6500000000000000E+02	  +4.1455861850347702E+02	  +4.0073541989860257E+02	  +3.9885043771744199E+02	  +4.0578095977313791E+02	  +4.0568673595708628E+02	  +3.9820713842926517E+02	  +3.9728417973703773E+02	
  +5.6600000000000000E+02	  +4.1527232861742863E+02	  +4.0148122274070221E+02	  +3.9960534674692252E+02	  +4.0655055979463032E+02	  +4.0645642529455904E+02	  +3.9896311976614908E+02	  +3.9803828763777381E+02	
  +5.6700000000000000E+02	  +4.1607946444622951E+02	  +4.0229239605665492E+02	  +4.0042563282341996E+02	  +4.0738550161135265E+02	  +4.0729145811550569E+02	  +3.9978448529919598E+02	  +3.9885778595177345E+02	
  +5.6800000000000000E+02	  +4.1736240088577426E+02	  +4.0342795580728261E+02	  +4.0157033612059956E+02	  +4.0854477606995732E+02	  +4.0845082534770614E+02	  +4.0093028331282244E+02	  +4.0000173070220887E+02	
  +5.6900000000000000E+02	  +4.1959159965767901E+02	  +4.0519415105760794E+02	  +4.0334571898029719E+02	  +4.1033452044719826E+02	  +4.1024066722226667E+02	  +4.0270678685278477E+02	  +4.0177641359943743E+02	
  +5.7000000000000000E+02	  +4.1970275430785307E+02	  +4.0543543341982689E+02	  +4.0359596779016402E+02	  +4.1059940831711140E+02	  +4.1050564812127703E+02	  +4.0295811870220206E+02	  +4.0202588313851152E+02	
  +5.7100000000000000E+02	  +4.1958134904901380E+02	  +4.0563444598143360E+02	  +4.0380384734677921E+02	  +4.1082207593174491E+02	  +4.1072841044162067E+02	  +4.0316708912970267E+02	  +4.0223297055444976E+02	
  +5.7200000000000000E+02	  +4.2033285622568945E+02	  +4.0645160769738754E+02	  +4.0462972930887594E+02	  +4.1166263212867284E+02	  +4.1156906433502752E+02	  +4.0399408091832936E+02	  +4.0305809765056091E+02	
  +5.7300000000000000E+02	  +4.2067748560631219E+02	  +4.0695282637935168E+02	  +4.0513946745915428E+02	  +4.1218707987195171E+02	  +4.1209360877113789E+02	  +4.0450492066592204E+02	  +4.0356706797881770E+02	
  +5.7400000000000000E+02	  +4.2138950568353459E+02	  +4.0772362079791151E+02	  +4.0591875717069917E+02	  +4.1298106580892227E+02	  +4.1288769381983877E+02	  +4.0528532471076198E+02	  +4.0434560588217374E+02	
  +5.7500000000000000E+02	  +4.2188815760774878E+02	  +4.0832535316429778E+02	  +4.0652894770357068E+02	  +4.1360597204051538E+02	  +4.1351269921262627E+02	  +4.0589662748860815E+02	  +4.0495504028869891E+02	
  +5.7600000000000000E+02	  +4.2255571508537292E+02	  +4.0905788842541540E+02	  +4.0726998885992640E+02	  +4.1436172368336730E+02	  +4.1426855161483144E+02	  +4.0663878908293367E+02	  +4.0569533532187688E+02	
  +5.7700000000000000E+02	  +4.2311935778538498E+02	  +4.0970552985986103E+02	  +4.0792616691570828E+02	  +4.1503262356704926E+02	  +4.1493955285999647E+02	  +4.0729608820452512E+02	  +4.0635076686701467E+02	
  +5.7800000000000000E+02	  +4.2376384018664487E+02	  +4.1041851261190743E+02	  +4.0864775119517805E+02	  +4.1576892870692348E+02	  +4.1567596080725235E+02	  +4.0801879921522755E+02	  +4.0707161127294449E+02	
  +5.7900000000000000E+02	  +4.2435952589598264E+02	  +4.1108969467381058E+02	  +4.0932758631394859E+02	  +4.1646349213047034E+02	  +4.1637062777549750E+02	  +4.0869976292303591E+02	  +4.0775070793672569E+02	
  +5.8000000000000000E+02	  +4.2499508067460920E+02	  +4.1179396276218745E+02	  +4.1004057343527597E+02	  +4.1719120890340292E+02	  +4.1709844930948441E+02	  +4.0941388297787813E+02	  +4.0846296147671262E+02	
  +5.8100000000000000E+02	  +4.2560860903576986E+02	  +4.1247793746858616E+02	  +4.1073332509836376E+02	  +4.1789869562446660E+02	  +4.1780604165370909E+02	  +4.1010777003789713E+02	  +4.0915498186384144E+02	
  +5.8200000000000000E+02	  +4.2624253424254692E+02	  +4.1317888674990979E+02	  +4.1144311550737882E+02	  +4.1862322357582025E+02	  +4.1853067632360131E+02	  +4.1081869954971216E+02	  +4.0986404500753599E+02	
